sample_id,sample_alias,fun_experiment_id,bac_experiment_id,bioproject_id
04c67fe74417,74,SRX3177936,SRX3177995,PRJNA406830
08c0837a291f,75,SRX3177933,SRX3177996,PRJNA406830
333402c95c09,76,SRX3177934,SRX3177997,PRJNA406830
f1a39fc3e4b2,77,SRX3177931,SRX3177998,PRJNA406830
bf304925004f,78,SRX3177932,SRX3177999,PRJNA406830
61174c5e3476,79,SRX3177954,SRX3178000,PRJNA406830
0552376a9415,8,SRX3178071,SRX3177939,PRJNA406830
7934e68ee1f4,80,SRX3177955,SRX3178001,PRJNA406830
a110c67ec1e7,81,SRX3178030,SRX3178022,PRJNA406830
2760bd52b840,82,SRX3178029,SRX3178021,PRJNA406830
b58f0c8a0f82,83,SRX3178028,SRX3178020,PRJNA406830
045c23a1d14c,84,SRX3178027,SRX3178019,PRJNA406830
06ba2434e56d,85,SRX3178026,SRX3178018,PRJNA406830
7ad632927722,86,SRX3178025,SRX3178017,PRJNA406830
4ae7e5689469,87,SRX3178024,SRX3178016,PRJNA406830
72882bc4f977,88,SRX3178023,SRX3178015,PRJNA406830
e1f398c9f23d,89,SRX3178044,SRX3178014,PRJNA406830
06603d04d6e4,9,SRX3178074,SRX3177941,PRJNA406830
57a0d4195234,90,SRX3178032,SRX3178013,PRJNA406830
1e41f6e55533,NCS_CON-A,SRX3311688,SRX3311706,PRJNA415280_PRJNA415285
3c06e749640c,NCS_CON-B,SRX3311689,SRX3311707,PRJNA415280_PRJNA415285
3c36def94300,NCS_CON-C,SRX3311686,SRX3311704,PRJNA415280_PRJNA415285
610392a1a05e,NCS_GHW-A,SRX3311687,SRX3311705,PRJNA415280_PRJNA415285
1e5bd7b030ba,NCS_GHW-B,SRX3311684,SRX3311702,PRJNA415280_PRJNA415285
e3c5226a236e,NCS_GHW-C,SRX3311685,SRX3311703,PRJNA415280_PRJNA415285
c8eb7b723540,PCS_CON-A,SRX3311682,SRX3311700,PRJNA415280_PRJNA415285
dcc227e89313,PCS_CON-B,SRX3311683,SRX3311701,PRJNA415280_PRJNA415285
05b52091ccfc,PCS_CON-C,SRX3311690,SRX3311698,PRJNA415280_PRJNA415285
dfa17bbb7cc8,PCS_GHW-A,SRX3311691,SRX3311699,PRJNA415280_PRJNA415285
e25114a3180b,PCS_GHW-B,SRX3311680,SRX3311696,PRJNA415280_PRJNA415285
b074e3ea4c3b,PCS_GHW-C,SRX3311681,SRX3311697,PRJNA415280_PRJNA415285
46fa14d8b40d,E1clA,SRX3408522,SRX3408500,PRJNA418896
35bc2fa62eac,E1clB,SRX3408523,SRX3408501,PRJNA418896
5e5344b7972a,E1clC,SRX3408524,SRX3408498,PRJNA418896
a3d08f2fca29,E1opA,SRX3408525,SRX3408499,PRJNA418896
d45b87ced550,E1opC,SRX3408409,SRX3408505,PRJNA418896
c04c5512c572,E2clA,SRX3408412,SRX3408502,PRJNA418896
2cf1c483507e,E2clB,SRX3408411,SRX3408503,PRJNA418896
6c141628c42f,E2clc,SRX3408414,SRX3408496,PRJNA418896
5a0f9d0beebd,E2opa,SRX3408413,SRX3408497,PRJNA418896
101f6e0433a8,E2opb,SRX3408416,SRX3408528,PRJNA418896
4013e1f7971b,E2opc,SRX3408415,SRX3408529,PRJNA418896
c331b121012a,E3clA,SRX3408418,SRX3408530,PRJNA418896
59176cf24a56,E3clb,SRX3408417,SRX3408531,PRJNA418896
7ee60cb9310b,E3clc,SRX3408538,SRX3408532,PRJNA418896
60e5fa74d159,E3opA,SRX3408539,SRX3408533,PRJNA418896
57acdda16640,E3opB,SRX3408536,SRX3408534,PRJNA418896
df0c428ee7e3,E3opC,SRX3408537,SRX3408535,PRJNA418896
76e437c8e5ef,E4clA,SRX3408542,SRX3408526,PRJNA418896
01a469c62861,E4clB,SRX3408543,SRX3408527,PRJNA418896
9ade5b07a9cc,E4clC,SRX3408540,SRX3408470,PRJNA418896
20c3c4d2e1e9,E4opA,SRX3408541,SRX3408469,PRJNA418896
760a6f006082,E4opB,SRX3408544,SRX3408472,PRJNA418896
afd7a92ccf94,E4opC,SRX3408545,SRX3408471,PRJNA418896
4980197a06ad,E5cla,SRX3408454,SRX3408474,PRJNA418896
99f136a06be5,E5clb,SRX3408453,SRX3408473,PRJNA418896
4a94b8dac352,E5clc,SRX3408452,SRX3408476,PRJNA418896
c203bfaeff03,E5opa,SRX3408451,SRX3408475,PRJNA418896
36b8e02eacf1,E5opb,SRX3408458,SRX3408478,PRJNA418896
8e8a1574c828,E5opc,SRX3408457,SRX3408477,PRJNA418896
89ff6a3b2281,E6clA,SRX3408456,SRX3408488,PRJNA418896
0941b790b67c,E6clB,SRX3408455,SRX3408489,PRJNA418896
7aee2345f7e0,E6clC,SRX3408450,SRX3408486,PRJNA418896
52d2d660a644,E6opA,SRX3408449,SRX3408487,PRJNA418896
47a4ed25d7e5,E6opB,SRX3408435,SRX3408492,PRJNA418896
5a676e60aafc,E6opC,SRX3408436,SRX3408493,PRJNA418896
5df348defa10,E7clA,SRX3408437,SRX3408490,PRJNA418896
ce99a67dfa0e,E7clB,SRX3408438,SRX3408491,PRJNA418896
da2c17478801,E7clC,SRX3408431,SRX3408494,PRJNA418896
6c6e68af8065,E7opA,SRX3408432,SRX3408495,PRJNA418896
4740ca5686ca,E7opB,SRX3408433,SRX3408444,PRJNA418896
cffdda72c8f0,E7opC,SRX3408434,SRX3408443,PRJNA418896
aa5fcd9fd0b1,E8clA,SRX3408429,SRX3408442,PRJNA418896
979bb4abe379,E8clB,SRX3408430,SRX3408441,PRJNA418896
cf3fb9317c32,E8clC,SRX3408483,SRX3408448,PRJNA418896
0752ed98cf25,E8opA,SRX3408482,SRX3408447,PRJNA418896
ec25d0bec73e,E8opB,SRX3408485,SRX3408446,PRJNA418896
f4f8b5d46ce8,E8opC,SRX3408484,SRX3408445,PRJNA418896
d9b36f67fd31,HB-1,SRX3675618,SRX3675626,PRJNA432446
1aecfa940066,HB-2,SRX3675619,SRX3675627,PRJNA432446
6bdf958c6884,HB-3,SRX3675620,SRX3675624,PRJNA432446
1cd90e37cbc9,HJ-1,SRX3675621,SRX3675625,PRJNA432446
47d96f194e34,HJ-2,SRX3675616,SRX3675622,PRJNA432446
e8b3670591d7,HJ-3,SRX3675617,SRX3675623,PRJNA432446
5690d8decf27,NB-1,SRX3675630,SRX3675610,PRJNA432446
ff2b5997ac22,NB-2,SRX3675631,SRX3675611,PRJNA432446
9ce38d510fe4,NB-3,SRX3675599,SRX3675612,PRJNA432446
bda9bc6e2f75,NJ-1,SRX3675598,SRX3675613,PRJNA432446
d873b4f42ac0,NJ-2,SRX3675597,SRX3675606,PRJNA432446
1bbdb6578e31,NJ-3,SRX3675596,SRX3675607,PRJNA432446
ecc7ffb7568d,XB-1,SRX3675603,SRX3675608,PRJNA432446
221384d9bdef,XB-2,SRX3675602,SRX3675609,PRJNA432446
6640e973e634,XB-3,SRX3675601,SRX3675614,PRJNA432446
e2f38918fcba,XJ-1,SRX3675600,SRX3675615,PRJNA432446
bd6696d803b3,XJ-2,SRX3675605,SRX3675628,PRJNA432446
efb65437d346,XJ-3,SRX3675604,SRX3675629,PRJNA432446
b11fe0639f48,CM_BP1_bs,SRX3962599,SRX3962600,PRJNA450848
d7b2e361d4ce,CM_BP1_bs2,SRX3962604,SRX3962597,PRJNA450848
45763c3e5fe8,CM_BP1_bs3,SRX3962606,SRX3962602,PRJNA450848
90124c3ca8e9,CM_BP1_rs,SRX3962496,SRX3962605,PRJNA450848
708d229b31b5,CM_ED1_bs1,SRX3962493,SRX3962494,PRJNA450848
d123a85d6efc,CM_ED1_bs2,SRX3962490,SRX3962491,PRJNA450848
f23f774d8bbf,CM_ED1_bs3,SRX3962498,SRX3962499,PRJNA450848
f40da6efa381,CM_ED1_bs4,SRX3962449,SRX3962451,PRJNA450848
d533159ccca3,CM_ED1_rs1,SRX3962455,SRX3962454,PRJNA450848
6dca1def6b14,CM_ED1_rs2,SRX3962447,SRX3962453,PRJNA450848
fd0fc37b7e3d,CM_ED2_bs,SRX3962415,SRX3962413,PRJNA450848
78852bbeaba3,CM_ED2_bs2,SRX3962417,SRX3962414,PRJNA450848
00ed650262c3,CM_ED2_rs,SRX3962418,SRX3962419,PRJNA450848
5b9f7145aba2,CM_ED3_bs1,SRX3962614,SRX3962409,PRJNA450848
74eb658cec79,CM_ED3_bs2,SRX3962616,SRX3962615,PRJNA450848
271dffe65cba,CM_ED3_bs3,SRX3962612,SRX3962610,PRJNA450848
b4ffa80ddd95,CM_ED3_bs4,SRX3962608,SRX3962607,PRJNA450848
0cd8e5348b0f,CM_ED3_rs1,SRX3962576,SRX3962577,PRJNA450848
3c34f72ec0dd,CM_ED3_rs2,SRX3962581,SRX3962582,PRJNA450848
3e573277e85a,CM_ED4_bs,SRX3962584,SRX3962579,PRJNA450848
b4f7d6cf550a,CM_ED4_bs2,SRX3962632,SRX3962411,PRJNA450848
99537196a41b,CM_ED4_bs3,SRX3962630,SRX3962633,PRJNA450848
5763ce6758e0,CM_ED4_rs,SRX3962573,SRX3962523,PRJNA450848
e3d91c93e37e,CM_ED5_bs,SRX3962542,SRX3962574,PRJNA450848
948a55bba006,CM_ED5_bs2,SRX3962555,SRX3962497,PRJNA450848
d559abdc180a,CM_ED5_bs3,SRX3962541,SRX3962466,PRJNA450848
56a79d993994,CM_ED5_rs,SRX3962617,SRX3962631,PRJNA450848
7cc40d894b0a,CM_R1A_bs,SRX3962556,SRX3962627,PRJNA450848
4f9f0ae4ed89,CM_R1A_rs,SRX3962560,SRX3962558,PRJNA450848
45ed33f6b95a,CM_R1B_bs,SRX3962538,SRX3962561,PRJNA450848
21539f3fe9ef,CM_R1B_rs,SRX3962539,SRX3962543,PRJNA450848
1ce0216323a8,CM_R1C_bs,SRX3962585,SRX3962594,PRJNA450848
6312a95f4e07,CM_R1C_rs,SRX3962562,SRX3962618,PRJNA450848
13ea764c27a9,CM_R1D_bs,SRX3962423,SRX3962503,PRJNA450848
08aaa5686dae,CM_R1D_rs,SRX3962426,SRX3962424,PRJNA450848
61aea9360193,CM_R1E_bs1,SRX3962429,SRX3962427,PRJNA450848
c5dfcd75facd,CM_R1F_bs1,SRX3962465,SRX3962430,PRJNA450848
bb97652e36ed,MFM_NPD1_bs1,SRX3962463,SRX3962464,PRJNA450848
55cc807ab853,MFM_NPD1_bs2,SRX3962460,SRX3962461,PRJNA450848
83928bb7ba7f,MFM_NPD1_bs3,SRX3962457,SRX3962458,PRJNA450848
379d11bb100b,MFM_NPD1_bs4,SRX3962593,SRX3962592,PRJNA450848
53926b44d3c3,MFM_NPD1_rs1,SRX3962589,SRX3962591,PRJNA450848
fef93b66bbf8,MFM_NPD1_rs2,SRX3962595,SRX3962586,PRJNA450848
a09b3efec2e6,MFM_NPD2_bs,SRX3962624,SRX3962596,PRJNA450848
99047d70d417,MFM_NPD2_bs2,SRX3962625,SRX3962626,PRJNA450848
c96c49f51bad,MFM_NPD2_bs3,SRX3962622,SRX3962619,PRJNA450848
6500bbc6bf8b,MFM_NPD2_rs,SRX3962628,SRX3962629,PRJNA450848
3528d49934c6,MFM_NPD3_bs,SRX3962551,SRX3962549,PRJNA450848
f2684088cb68,MFM_NPD3_bs2,SRX3962546,SRX3962544,PRJNA450848
99f22ecd5119,MFM_NPD3_bs3,SRX3962553,SRX3962547,PRJNA450848
94205df32a03,MFM_NPD3_rs,SRX3962565,SRX3962566,PRJNA450848
83552054a7d3,MFM_R1A_bs,SRX3962570,SRX3962563,PRJNA450848
b9bab4eccd44,MFM_R1A_rs,SRX3962572,SRX3962568,PRJNA450848
1757ae1cb62d,MFM_R1B_bs,SRX3962508,SRX3962571,PRJNA450848
aee145a5555e,MFM_R1B_rs,SRX3962511,SRX3962505,PRJNA450848
e8aa117f42ac,MFM_R1C_bs1,SRX3962510,SRX3962512,PRJNA450848
aee3aeace614,MFM_R1D_bs1,SRX3962530,SRX3962500,PRJNA450848
18e480e6162c,MFM_SD1_bs,SRX3962532,SRX3962529,PRJNA450848
479b16512e8a,MFM_SD1_bs2,SRX3962536,SRX3962534,PRJNA450848
dba0e70d471a,MFM_SD1_bs3,SRX3962527,SRX3962535,PRJNA450848
474dcc5f6b5c,MFM_SD1_rs,SRX3962440,SRX3962438,PRJNA450848
21079b1ff439,MFM_VD1_bs1,SRX3962443,SRX3962441,PRJNA450848
4a5d6975cf59,MFM_VD1_bs2,SRX3962445,SRX3962444,PRJNA450848
7d7d128c29e1,MFM_VD1_bs3,SRX3962485,SRX3962433,PRJNA450848
eec885359df5,MFM_VD1_bs4,SRX3962482,SRX3962483,PRJNA450848
5abb9b3011b5,MFM_VD1_rs1,SRX3962479,SRX3962480,PRJNA450848
3d79bf84af3d,MFM_VD1_rs2,SRX3962518,SRX3962488,PRJNA450848
bd40353cd2a4,MFM_VD2_bs,SRX3962516,SRX3962517,PRJNA450848
338b5f8c34eb,MFM_VD2_bs2,SRX3962521,SRX3962522,PRJNA450848
d04e78eeecac,MFM_VD2_bs3,SRX3962514,SRX3962519,PRJNA450848
fd0feaf8ff37,MFM_VD2_rs,SRX3962476,SRX3962474,PRJNA450848
323a4a99eb5d,MFM_VD3_bs,SRX3962471,SRX3962477,PRJNA450848
b4322b78ff30,MFM_VD3_bs2,SRX3962473,SRX3962472,PRJNA450848
ef307dd49849,MFM_VD3_bs3,SRX3962557,SRX3962468,PRJNA450848
09ec4eff7b60,MFM_VD3_rs,SRX3962437,SRX3962435,PRJNA450848
7377936eaea1,100,SRX4123936,SRX4123924,PRJNA473079
c9bbb8641f68,101,SRX4123931,SRX4123946,PRJNA473079
5bae92ca68c8,102,SRX4123930,SRX4123947,PRJNA473079
53209f2729d9,104,SRX4123932,SRX4124102,PRJNA473079
a32316777e6f,107,SRX4123929,SRX4124105,PRJNA473079
eec70eaec948,110,SRX4124134,SRX4124106,PRJNA473079
6d99db79cc69,111,SRX4124137,SRX4124107,PRJNA473079
3e6751b6dab5,112,SRX4124136,SRX4124058,PRJNA473079
e6106204921d,113,SRX4124131,SRX4124057,PRJNA473079
99d88f64e238,114,SRX4124130,SRX4124056,PRJNA473079
f57ed5a5692e,117,SRX4124133,SRX4124053,PRJNA473079
30de228febce,121,SRX4124129,SRX4124051,PRJNA473079
13a24911c9f4,137,SRX4124092,SRX4124123,PRJNA473079
afa5798a8237,147,SRX4124088,SRX4124119,PRJNA473079
e92a2cb8f303,158,SRX4123939,SRX4124148,PRJNA473079
4d230a30cf3c,159,SRX4124028,SRX4123923,PRJNA473079
30b4e95545c5,160,SRX4124003,SRX4124087,PRJNA473079
2d81096c70d8,161,SRX4124002,SRX4124086,PRJNA473079
9378ed15c551,162,SRX4124001,SRX4124081,PRJNA473079
18af8faa1241,163,SRX4123927,SRX4124080,PRJNA473079
2750fe6839ee,164,SRX4123926,SRX4124083,PRJNA473079
4e68d2542f31,165,SRX4124157,SRX4124082,PRJNA473079
5add244d7998,166,SRX4124158,SRX4124048,PRJNA473079
a4785ad86b5d,167,SRX4124159,SRX4123970,PRJNA473079
1531b8e9719d,168,SRX4124160,SRX4124155,PRJNA473079
5b2f398e8249,171,SRX4124161,SRX4124154,PRJNA473079
c7653a0b4f84,174,SRX4124006,SRX4124151,PRJNA473079
b8eafcd7f639,175,SRX4124031,SRX4124152,PRJNA473079
b1d7a565ccd1,176,SRX4124054,SRX4124149,PRJNA473079
2fbc82c78829,177,SRX4123982,SRX4124150,PRJNA473079
883d450763c5,178,SRX4123981,SRX4124163,PRJNA473079
15f6e78bd4f8,179,SRX4123984,SRX4124164,PRJNA473079
b173690dac9b,180,SRX4123983,SRX4123920,PRJNA473079
62eb740fc170,183,SRX4123986,SRX4123921,PRJNA473079
75733b11e6c9,186,SRX4123987,SRX4123916,PRJNA473079
b2a40b2c48ec,19,SRX4124009,SRX4124069,PRJNA473079
a9c209d4ea25,190,SRX4123942,SRX4123915,PRJNA473079
a0a0e77f5c5d,195,SRX4123938,SRX4123950,PRJNA473079
86d577d5a081,196,SRX4123940,SRX4123951,PRJNA473079
939c9a1eda9a,20,SRX4124010,SRX4124068,PRJNA473079
2c925352ee8d,201,SRX4123944,SRX4123954,PRJNA473079
0dfdc00b3950,202,SRX4123945,SRX4123955,PRJNA473079
2fb6873db358,205,SRX4123956,SRX4124000,PRJNA473079
0a699b28da3e,206,SRX4123969,SRX4123999,PRJNA473079
7abfe7eb9411,3,SRX4123980,SRX4124045,PRJNA473079
77f3971b6844,35,SRX4124004,SRX4123965,PRJNA473079
b313d4e70ae1,36,SRX4124005,SRX4123966,PRJNA473079
a5699746ce0e,39,SRX4124035,SRX4123961,PRJNA473079
a51c2afca406,4,SRX4123979,SRX4124044,PRJNA473079
74420b040455,45,SRX4124039,SRX4123959,PRJNA473079
a60941038640,46,SRX4124038,SRX4123960,PRJNA473079
5e0da5396f74,47,SRX4124030,SRX4124141,PRJNA473079
24d9e405bc1a,63,SRX4124074,SRX4124147,PRJNA473079
dcaa938332e9,64,SRX4124075,SRX4124146,PRJNA473079
2b6578e03b18,65,SRX4124084,SRX4124022,PRJNA473079
e255f621f3ac,66,SRX4124085,SRX4124023,PRJNA473079
c53f7910a948,67,SRX4124113,SRX4124020,PRJNA473079
d14b7f43010c,68,SRX4124112,SRX4124021,PRJNA473079
96345e615a6b,77,SRX4124115,SRX4124018,PRJNA473079
a13de04b4163,78,SRX4124114,SRX4124019,PRJNA473079
3c0d255150df,85,SRX4124173,SRX4123996,PRJNA473079
2944a657f0bf,86,SRX4124174,SRX4123995,PRJNA473079
66f00f4673e6,87,SRX4124171,SRX4123998,PRJNA473079
e520d0207d80,91,SRX4124167,SRX4123992,PRJNA473079
b2e3d7f818b8,92,SRX4124168,SRX4123991,PRJNA473079
ef182ef220c3,95,SRX4124165,SRX4124100,PRJNA473079
61269cec1b61,96,SRX4124166,SRX4124101,PRJNA473079
9b3955d333a0,97,SRX4123935,SRX4123918,PRJNA473079
d86e01c9778c,98,SRX4123934,SRX4123917,PRJNA473079
81e7d8459450,99,SRX4123937,SRX4123925,PRJNA473079
f1efae29e1e3,1,SRX4334805,SRX4334919,PRJNA478949
8edff4aed84a,11,SRX4334897,SRX4334783,PRJNA478949
843e9e6733f5,12,SRX4334898,SRX4334782,PRJNA478949
1c333a368bc1,13,SRX4334899,SRX4334781,PRJNA478949
339920b5e9c2,14,SRX4334900,SRX4334780,PRJNA478949
c09999e974d5,15,SRX4334901,SRX4334785,PRJNA478949
60ac4bbf4904,16,SRX4334902,SRX4334784,PRJNA478949
280c5e0d14fb,18,SRX4334903,SRX4334921,PRJNA478949
424f688e26b7,19,SRX4334806,SRX4334918,PRJNA478949
66955a594418,2,SRX4334860,SRX4334885,PRJNA478949
df0cd1e7a9dd,21,SRX4334804,SRX4334917,PRJNA478949
597cb6953368,22,SRX4334803,SRX4334914,PRJNA478949
28b0d9e68103,23,SRX4334802,SRX4334915,PRJNA478949
7f82b30fd886,24,SRX4334801,SRX4334922,PRJNA478949
fcffd1b1d5f8,25,SRX4334800,SRX4334923,PRJNA478949
4c08fdd466e5,26,SRX4334799,SRX4334889,PRJNA478949
eeefdc4880a6,27,SRX4334798,SRX4334888,PRJNA478949
fee312512d72,28,SRX4334797,SRX4334891,PRJNA478949
0a4c33401e6f,29,SRX4334859,SRX4334890,PRJNA478949
4b81d5f69c2c,3,SRX4334879,SRX4334869,PRJNA478949
0525986c398a,30,SRX4334857,SRX4334884,PRJNA478949
a1347a328925,32,SRX4334858,SRX4334887,PRJNA478949
a276085fce5a,34,SRX4334855,SRX4334886,PRJNA478949
84d034895b40,35,SRX4334856,SRX4334893,PRJNA478949
43aa9a363178,36,SRX4334853,SRX4334892,PRJNA478949
095fea37eea0,37,SRX4334854,SRX4334866,PRJNA478949
f561ecd91cd1,38,SRX4334862,SRX4334867,PRJNA478949
1eff9480cd26,39,SRX4334863,SRX4334868,PRJNA478949
0f1cb6aa6920,4,SRX4334842,SRX4334848,PRJNA478949
a225e336d2d7,40,SRX4334878,SRX4334870,PRJNA478949
352113cde77c,41,SRX4334881,SRX4334871,PRJNA478949
ec90e1b1ded2,42,SRX4334880,SRX4334872,PRJNA478949
9c53899d1f52,43,SRX4334875,SRX4334873,PRJNA478949
a20acbb49498,44,SRX4334874,SRX4334864,PRJNA478949
7f41aa094c46,45,SRX4334877,SRX4334865,PRJNA478949
dea41bbc9e51,46,SRX4334876,SRX4334852,PRJNA478949
d95994777379,47,SRX4334883,SRX4334851,PRJNA478949
aedbf1743f82,48,SRX4334882,SRX4334850,PRJNA478949
ff37f5a29b4f,49,SRX4334841,SRX4334849,PRJNA478949
29c81b9f1c9e,5,SRX4334837,SRX4334845,PRJNA478949
deeee55f8d94,50,SRX4334843,SRX4334847,PRJNA478949
0bec07e2db91,51,SRX4334844,SRX4334846,PRJNA478949
354c416011b7,6,SRX4334838,SRX4334861,PRJNA478949
c65b3fd82609,8,SRX4334839,SRX4334894,PRJNA478949
22936f6360e2,9,SRX4334840,SRX4334895,PRJNA478949
a7bff4724cf9,AnI108z1,SRX4736907,SRX4737063,PRJNA492720
4ed916fbb6d6,AnI108z2,SRX4736908,SRX4737062,PRJNA492720
1abea8847a33,AnI120z1,SRX4736909,SRX4737164,PRJNA492720
86749651f611,AnI120z2,SRX4736910,SRX4737165,PRJNA492720
946e778c77f2,AnI132z1,SRX4736911,SRX4737166,PRJNA492720
b581580004b2,AnI132z2,SRX4736912,SRX4737167,PRJNA492720
3ff8cf96f3e9,AnIcajF,SRX4736934,SRX4737153,PRJNA492720
1b7ffe5ec830,AnIcanP,SRX4736927,SRX4737147,PRJNA492720
ebbd81fe31f8,AnIconA,SRX4736931,SRX4737143,PRJNA492720
e36c6dad5ca7,AnIcosF,SRX4736928,SRX4737148,PRJNA492720
421f074b3f5e,AnIguaD,SRX4736933,SRX4737152,PRJNA492720
ac81beca1c1a,AnII108z1,SRX4737105,SRX4736887,PRJNA492720
c51e4627aa7d,AnII108z2,SRX4737104,SRX4736888,PRJNA492720
ff3b713283e7,AnII120z1,SRX4737103,SRX4736885,PRJNA492720
e9fdd7a87b00,AnII120z2,SRX4737102,SRX4736886,PRJNA492720
3662045a0fdc,AnII132z1,SRX4737109,SRX4736883,PRJNA492720
4350b7438006,AnII132z2,SRX4737108,SRX4736884,PRJNA492720
74207526dd92,AnII144z1,SRX4737107,SRX4736892,PRJNA492720
6a5f62ce37f1,AnII144z2,SRX4737106,SRX4736893,PRJNA492720
b778efd1b4f9,AnIpalD,SRX4736929,SRX4737145,PRJNA492720
a7083c55d179,AnIpalV,SRX4736932,SRX4737144,PRJNA492720
924489482661,AnItijP,SRX4736930,SRX4737014,PRJNA492720
d2ae747c4be7,HuI108z1,SRX4737086,SRX4737024,PRJNA492720
522ca8448827,HuI108z2,SRX4737121,SRX4737017,PRJNA492720
c6cbae761a93,HuI120z1,SRX4737122,SRX4737018,PRJNA492720
553529c28fbf,HuI120z2,SRX4737119,SRX4737019,PRJNA492720
3acdeee6f5a6,HuIcajF,SRX4737056,SRX4737112,PRJNA492720
68f3f746cfd8,HuIcosF,SRX4737053,SRX4737082,PRJNA492720
5fadf7f6ba05,HuIfruD,SRX4737054,SRX4737085,PRJNA492720
0baeb9de4577,HuII108z2,SRX4737028,SRX4737037,PRJNA492720
9f3ecc66b486,HuII120z2,SRX4737027,SRX4737038,PRJNA492720
854da4d02ab5,HuIman,SRX4737052,SRX4737174,PRJNA492720
363435f16851,HuIpalV,SRX4737055,SRX4737100,PRJNA492720
21d49315f512,HuIsupT,SRX4737051,SRX4737089,PRJNA492720
3e38ff928c31,SaI108z1,SRX4736959,SRX4736964,PRJNA492720
79de6c493141,SaI108z2,SRX4736956,SRX4736965,PRJNA492720
640facfa0503,SaIcajM,SRX4737101,SRX4736925,PRJNA492720
3c3695d7b550,SaIconA,SRX4737090,SRX4736926,PRJNA492720
eedecd72dec6,SaIfruA,SRX4737057,SRX4737061,PRJNA492720
a04cc4f909ee,SaIhor,SRX4737059,SRX4736950,PRJNA492720
1dd661766cb1,SaII108z1,SRX4736897,SRX4737047,PRJNA492720
bf4228e215f7,SaII108z2,SRX4736896,SRX4737048,PRJNA492720
85c91467c76a,SaII120z1,SRX4736903,SRX4737049,PRJNA492720
03778a8e9efe,SaII120z2,SRX4736902,SRX4737050,PRJNA492720
94d0bc603944,SaII132z1,SRX4737149,SRX4737043,PRJNA492720
df11e3b85783,SaII132z2,SRX4737150,SRX4737044,PRJNA492720
9bb12f62ea6d,SaImac,SRX4737060,SRX4736951,PRJNA492720
8499d84ecf67,SaIpalV,SRX4737058,SRX4737065,PRJNA492720
aeb24f60e7b2,T10-D5-11,SRX4941091,SRX4941129,PRJNA496065
e0d78f783656,T10-D5-12,SRX4941092,SRX4941128,PRJNA496065
8b0ca2e098d6,T10-D5-13,SRX4941089,SRX4941127,PRJNA496065
f0b896d9a692,T10-D5-14,SRX4941090,SRX4941126,PRJNA496065
16c383f4526d,T10-D5-15,SRX4941101,SRX4941100,PRJNA496065
880d9cd7e887,T10-D5-16,SRX4941099,SRX4941124,PRJNA496065
7a7c7d39de67,T10-D5-17,SRX4941125,SRX4941123,PRJNA496065
2791573040c7,T10-D5-18,SRX4941119,SRX4941122,PRJNA496065
6b5f045565af,T10-D5-19,SRX4941103,SRX4941121,PRJNA496065
8bfa5b96f551,T10-D5-20,SRX4941102,SRX4941120,PRJNA496065
8f6a6527d2fe,T10-D7-11,SRX4941132,SRX4941114,PRJNA496065
2ac5f04b4479,T10-D7-12,SRX4941104,SRX4941113,PRJNA496065
309cc51c748d,T10-D7-13,SRX4941110,SRX4941112,PRJNA496065
de203820b2c2,T10-D7-14,SRX4941109,SRX4941111,PRJNA496065
abb0e119660f,T10-D7-15,SRX4941133,SRX4941118,PRJNA496065
53b9b16cc73e,T10-D7-16,SRX4941134,SRX4941117,PRJNA496065
14dd83c511ec,T10-D7-17,SRX4941135,SRX4941116,PRJNA496065
7e45e661e773,T10-D7-18,SRX4941136,SRX4941115,PRJNA496065
46d4048fc25a,T10-D7-19,SRX4941137,SRX4941108,PRJNA496065
20e771713923,T5-D4-13,SRX4941138,SRX4941107,PRJNA496065
c9a8426b1ed3,T5-D4-14,SRX4941139,SRX4941097,PRJNA496065
4ca0be87614a,T5-D4-15,SRX4941140,SRX4941098,PRJNA496065
4b322817658c,T5-D4-5,SRX4941130,SRX4941095,PRJNA496065
61c6359d8a6d,T5-D4-6,SRX4941131,SRX4941096,PRJNA496065
0ddec3756126,T5-D4-7,SRX4941106,SRX4941093,PRJNA496065
1ba68ec8294e,T5-D4-8,SRX4941105,SRX4941094,PRJNA496065
4d4ce257bbe3,SRS4301539,SRX5303579,SRX5304097,PRJNA517449
67413ec11e4a,SRS4301540,SRX5303580,SRX5304096,PRJNA517449
fad1e40e155d,SRS4301541,SRX5303581,SRX5303963,PRJNA517449
1fb770d9259e,SRS4301542,SRX5303582,SRX5303964,PRJNA517449
0808d8e24c12,SRS4301543,SRX5303583,SRX5303795,PRJNA517449
d28170c35a5f,SRS4301544,SRX5303584,SRX5303794,PRJNA517449
1b0950f07324,SRS4301545,SRX5303585,SRX5303973,PRJNA517449
bb6e3072479f,SRS4301546,SRX5303586,SRX5303974,PRJNA517449
34b2db4a9b21,SRS4301547,SRX5303767,SRX5303587,PRJNA517449
280274967b0a,SRS4301548,SRX5303768,SRX5303588,PRJNA517449
c2a90ccd83b7,SRS4301549,SRX5303769,SRX6718204,PRJNA517449
a5d27d74c671,SRS4301550,SRX5303770,SRX5303590,PRJNA517449
4009e397ef4d,SRS4301551,SRX5303965,SRX5303591,PRJNA517449
c6ef354678da,SRS4301552,SRX5303628,SRX5303592,PRJNA517449
a9ec49f7df28,SRS4301553,SRX5303756,SRX5303593,PRJNA517449
